1,8,49,2,14.8,0.399,2.9,7.3,0.393,1.1,2.9,0.399,0.6,0.7,1.6,0.4,1.1,2.2,0.4,0,0.9,0.9,7.5

1,9,66,43,24.7,0.427,2.9,6.7,0.275,0.3,1,0.427,0.8,1.5,3.5,1.1,2.4,2.1,1.1,0.3,0.9,1,6.9

1,10,11,0,10.9,0.408,1.8,4.5,0.6,0.5,0.9,0.408,0.6,0.7,0.9,0.2,0.7,2.6,0.4,0.2,1.3,1.8,4.8

1,11,66,2,14.7,0.506,1.2,2.4,0,0,0.506,0.7,1.6,5.3,1.9,3.4,0.5,0.5,1,1,1.8,3.1

1,12,42,0,8.5,0.405,0.8,1.9,0.182,0,0.3,0.405,1,1.3,1.3,0.5,0.8,0.3,0.3,0.1,0.3,0.5,2.6

1,13,28,0,4.4,0.467,0.5,1.1,0.143,0,0.3,0.467,0.1,0.2,0.8,0.3,0.5,0.5,0.2,0.2,0.3,0.3,1.1

2,0,75,75,38.7,0.426,6.2,14.6,0.322,1,3.1,0.426,3.1,3.8,6.3,2.2,4.2,3,1.1,0.4,1.9,1.4,16.5

2,1,79,79,32.3,0.477,6.9,14.4,0.0,0,0,0.477,2.4,3.3,9.8,2.2,7.5,2.3,0.8,0.4,2.2,3,16.2

2,2,82,23,25.5,0.433,4.9,11.2,0.405,1.7,4.2,0.433,1.6,2.1,2.2,0.4,1.9,4.4,1,0.1,1.8,2.5,13.1

2,3,66,64,36.7,0.481,4.6,9.5,0.0,0,0.1,0.481,2.7,3.6,11.1,3.9,7.2,4,1.2,2.1,2.7,2.8,11.9

2,4,50,45,21.8,0.429,4.1,9.5,0.308,0.3,1,0.429,1.3,1.5,1.7,0.3,1.3,2.4,0.5,0.1,1.7,1.9,9.8

2,5,73,27,25.8,0.395,3.3,8.4,0.357,1.1,3,0.395,1.9,2.3,1.9,0.2,1.7,2,0.6,0.1,1.1,1.9,9.6

2,6,82,20,26,0.467,2.9,6.2,0.381,0.5,1.3,0.467,2.3,2.8,4,1.7,2.3,1.4,1,0.4,0.8,1.2,8.6

2,7,65,5,22.5,0.485,3.3,6.8,0.0,0,0.1,0.485,1.4,2,5.3,1.9,3.4,0.9,0.4,1.4,1.2,2.6,8

2,8,60,60,29.4,0.377,2.7,7,0.39,1.2,3,0.377,1.2,1.6,2.6,0.3,2.4,5.2,1.1,0.4,1.7,3.2,7.7

2,9,63,12,11,0.367,1,2.9,0.0,0,0,0.367,0.5,0.7,3.1,1.2,1.9,0.4,0.3,0.5,0.4,1.5,2.6

2,10,33,0,8.3,0.278,0.9,3.3,0.246,0.5,1.8,0.278,0.2,0.3,1.3,0.1,1.2,0.3,0.1,0.2,0.3,0.4,2.5

2,11,48,0,8.2,0.381,0.9,2.4,0.174,0.1,0.5,0.381,0.2,0.3,0.9,0.1,0.9,1.3,0.2,0.1,0.7,1,2.1

2,12,7,0,5,0.556,0.7,1.3,0,0,0.556,0.3,0.6,1.6,0.7,0.9,0.3,0.3,0.1,0.3,1,1.7

2,13,25,0,5.6,0.302,0.5,1.7,0.185,0.2,1.1,0.302,0.1,0.1,1.1,0.4,0.7,0.3,0.3,0.2,0.3,1.2,1.3

2,14,1,0,2,0.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0

3,0,23,23,37.5,0.452,7,15.4,0.274,0.7,2.7,0.452,4.4,5.4,6.9,1.7,5.1,3.7,1,0.2,2.6,2.3,19

3,1,10,10,31.1,0.354,5.8,16.4,0.34,1.6,4.7,0.354,2.7,3.2,3.2,0.9,2.3,4.3,0.5,0.1,3.4,1.5,15.9

3,2,61,9,30.5,0.419,4.8,11.4,0.411,2.2,5.3,0.419,3.2,3.6,2.1,0.2,1.8,5,0.9,0,1.9,2.3,14.9

3,3,76,76,28.2,0.456,5.9,12.9,0.0,0,0,0.456,1.9,2.5,8.3,1.8,6.5,1.6,0.7,0.3,2,2.8,13.7

3,4,67,67,38.7,0.397,4.1,10.3,0.283,1,3.6,0.397,3.9,5,4.9,1.3,3.6,2.6,1.9,0.5,1.5,1.6,13.1

3,5,82,8,28.7,0.479,5.2,10.9,0.0,0,0.1,0.479,2.6,3.4,6.8,2.4,4.4,1.1,0.5,1.4,1.8,2.5,13

3,6,80,80,35.2,0.475,4.8,10,0.0,0,0,0.475,3.1,4.2,11.3,3.5,7.7,5.4,1.2,1.5,2.4,3.1,12.6

3,7,82,61,31.5,0.43,4.1,9.4,0.38,1.5,4,0.43,1.7,2,4.2,0.6,3.6,2.3,0.8,0.6,1.3,2,11.3

3,8,73,61,29,0.393,3.3,8.5,0.351,1.2,3.3,0.393,1.3,1.7,2.6,0.4,2.2,3.9,1.1,0.4,1.6,2.8,9.1

3,9,77,12,16,0.384,1.7,4.4,0.32,0.7,2.3,0.384,0.4,0.5,1.6,0.2,1.4,0.9,0.4,0.2,0.6,1.1,4.5

3,10,8,0,7,0.448,1.6,3.6,0.364,0.5,1.4,0.448,0.3,0.3,0.9,0.1,0.8,0.4,0,0,0.5,0.9,4

3,11,6,0,8,0.625,0.8,1.3,0.6,0.5,0.8,0.625,0.3,0.7,0.8,0.2,0.7,0.3,0.2,0,0.2,0.5,2.5

3,12,19,2,12.6,0.242,0.8,3.5,0.2,0.1,0.5,0.242,0.6,0.8,1,0.1,0.9,1.5,0.1,0.2,0.9,1.3,2.4

3,13,80,1,7,0.429,0.7,1.6,0,0,0.429,0.2,0.4,2.2,0.8,1.4,0.3,0.2,0.4,0.5,1,1.6

3,14,11,0,7,0.238,0.5,1.9,0.2,0.1,0.5,0.238,0,0.2,0.6,0,0.6,1.5,0.2,0,0.5,1,1

3,15,9,0,1.9,0.5,0.2,0.4,0,0,0,0,0.2,0,0.2,0.2,0.1,0,0.1,0.2,0.4

3,16,24,0,2.5,0.231,0.1,0.5,0.0,0,0.1,0,0,0.3,0.1,0.3,0.1,0,0.2,0.1,0.3,0.3

3,17,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0

3,18,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

3,19,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

4,0,65,65,38.7,0.462,6.5,14,0.378,1.1,3,0.462,5.9,7.1,5.8,1.8,4.1,3.3,1.8,0.6,1.4,1.7,20

4,1,78,78,34.4,0.494,7.3,14.8,0.462,0.2,0.3,0.494,3.8,4.7,11.8,2.8,9,2.7,0.3,1.9,2,1.9,18.5

4,2,51,51,30,0.405,6.6,16.4,0.28,1.5,5.3,0.405,3,3.7,3.2,0.7,2.5,4.9,0.7,0.3,3.2,1.2,17.7

4,3,82,21,23,0.421,4.2,10,0.387,1.5,3.8,0.421,1.8,2.1,2,0.4,1.6,3.2,0.7,0.2,1.9,2.3,11.6

4,4,62,17,27.3,0.502,4.1,8.2,0,0,0.502,2.1,3,6.4,2.6,3.8,1.1,0.6,1.2,1.2,2.6,10.3

4,5,82,3,20.2,0.405,3.1,7.6,0.316,1.2,3.8,0.405,2.8,3.5,4.9,0.8,4.2,1.2,0.7,0.7,1.1,2.1,10.2

4,6,63,63,29.2,0.435,3.3,7.6,0.407,1.7,4.2,0.435,1.1,1.4,3.9,0.4,3.5,1.8,0.6,0.3,1,2,9.4

4,7,67,67,30.6,0.445,2.8,6.4,0.0,0,0,0.445,1.6,2.6,9.6,3.3,6.4,4.7,0.7,1.1,1.8,3,7.2

4,8,72,22,19.6,0.429,2.2,5.2,0.371,1,2.7,0.429,0.6,0.8,2.4,0.4,2,0.9,0.4,0.2,0.7,1.2,6

4,9,66,22,24.4,0.373,2.2,5.8,0.345,0.9,2.5,0.373,0.5,0.8,1.8,0.3,1.5,2.2,0.7,0.2,1.1,2.2,5.7

4,10,36,0,8.9,0.402,1.2,3,0.317,0.4,1.1,0.402,0.3,0.4,1.2,0.2,1,0.2,0.1,0,0.5,0.8,3

4,11,56,0,8.9,0.446,1.1,2.5,0.342,0.2,0.7,0.446,0.2,0.4,0.8,0.2,0.6,0.6,0.4,0.1,0.3,0.8,2.7

4,12,23,0,5.7,0.433,0.6,1.3,0,0,0.433,0,0.1,1.7,0.5,1.2,0.1,0.2,0.2,0.3,0.7,1.2

4,13,18,1,3.7,0.214,0.2,0.8,0,0,0.214,0.2,0.3,0.4,0.3,0.1,0.1,0.1,0.1,0.2,0.4,0.6

5,0,67,67,36.9,0.454,7,15.4,0.312,1,3.1,0.454,5.9,7.1,5.3,1.2,4.2,4.8,1.6,0.6,2,1.9,20.9

5,1,72,72,31.9,0.469,6.5,13.8,0.348,0.3,1,0.469,3.2,4,11,2.2,8.9,4.1,0.6,2,2.3,2.1,16.5

5,2,66,66,31.7,0.427,6.8,15.9,0.293,0.7,2.3,0.427,2.2,2.7,3.4,0.7,2.7,4.7,0.7,0.2,2.7,1.3,16.4

5,3,66,38,25,0.407,3.8,9.2,0.39,2,5.2,0.407,2.2,2.7,5.5,0.9,4.6,1.5,0.9,0.7,1.5,2.3,11.8

5,4,81,4,23,0.452,3.6,8,0.425,1.4,3.2,0.452,0.9,1,2.4,0.5,2,0.7,0.2,0.1,0.7,1.6,9.4

5,5,73,55,26.5,0.526,3.6,6.8,0.0,0,0,0.526,1.4,2,6.9,2.8,4.1,1.5,0.6,1.1,1.1,2.5,8.6

5,6,59,22,21.4,0.481,3.2,6.6,0.452,0.8,1.8,0.481,0.4,0.6,2.3,0.3,1.9,1.7,0.6,0.3,0.9,1.7,7.5

5,7,31,30,22.6,0.41,2.5,6.1,0.394,1.3,3.2,0.41,0.9,1.2,2.7,0.3,2.4,1.3,0.5,0.3,0.8,2.1,7.2

5,8,69,0,16.1,0.401,2.7,6.8,0.357,1,2.7,0.401,0.7,0.9,1.5,0.3,1.2,2.6,0.4,0.1,1.2,1.9,7.1

5,9,62,4,17.8,0.427,3,7,0.308,0.3,0.8,0.427,0.8,1.1,5.4,2,3.5,0.8,0.4,0.4,0.9,1.6,7

5,10,27,4,18.8,0.413,2.4,5.7,0.433,1,2.2,0.413,0.8,1,2.3,0.3,2,1.7,0.7,0.6,1,1.5,6.5

5,11,64,33,20.3,0.372,2,5.3,0.361,0.9,2.4,0.372,0.5,0.5,3.1,0.3,2.8,1,0.3,0.3,0.8,1.6,5.3

5,12,29,2,21.9,0.383,1.8,4.6,0.0,0,0,0.383,0.8,1.6,8.8,3,5.8,3.8,0.6,1,1.8,2.7,4.3

5,13,35,7,15.9,0.398,1.3,3.4,0.411,0.7,1.6,0.398,0.4,0.5,1.7,0.2,1.5,1.7,0.4,0,0.8,1.8,3.8

5,14,31,4,10.3,0.556,1.3,2.3,0.0,0,0.1,0.556,0.8,1.1,3.3,1,2.3,0.8,0.2,0.4,0.4,1,3.4

5,15,18,2,5.7,0.325,0.7,2.2,0.2,0.1,0.3,0.325,0.4,0.4,1.6,0.2,1.3,0.3,0.1,0.2,0.2,1.1,1.9

6,0,76,75,36.9,0.455,7.5,16.5,0.367,1.2,3.3,0.455,7.7,8.9,6.2,1.7,4.5,5.5,1.9,0.4,2.1,1.5,23.9

6,1,60,59,29.9,0.434,6.9,15.9,0.31,0.8,2.4,0.434,3.7,4.7,4.5,1.1,3.5,3.8,1.4,0.7,2.3,1.9,18.3

6,2,55,55,27.4,0.521,5,9.6,0.167,0,0.2,0.521,1.5,2.2,6.9,2.2,4.8,1.1,0.5,0.9,1.4,2.2,11.6

6,3,70,15,24,0.413,3.7,8.9,0.342,1.8,5.4,0.413,1.4,1.8,5.5,0.9,4.6,1.1,0.8,0.8,1.1,1.8,10.6

6,4,81,81,28.1,0.493,4.7,9.6,0.0,0,0,0.493,0.9,1.3,6.4,3,3.4,1,0.2,1.4,1.1,1.9,10.4

6,5,44,4,24.5,0.445,3.8,8.5,0.373,1.3,3.4,0.445,1.3,1.5,3,0.3,2.6,1,0.3,0.1,0.7,1.3,10.2

6,6,69,42,26.7,0.408,3.3,8.1,0.376,0.7,1.9,0.408,0.4,0.7,5.1,1.1,4.1,6.7,1.4,0.2,2.4,2.1,7.8

6,7,64,13,15.7,0.488,2.9,5.9,0.333,0.5,1.5,0.488,0.6,0.9,4.6,1.2,3.5,0.5,0.3,0.2,0.6,1.5,6.8

6,8,45,19,18.8,0.366,2.5,6.8,0.234,0.3,1.4,0.366,1.3,1.7,3.4,0.5,2.9,2.5,0.8,0.5,1.5,2.3,6.6

6,9,63,28,16.3,0.425,2,4.8,0.366,0.8,2.1,0.425,1,1.2,1.8,0.3,1.5,1.9,0.7,0.1,0.7,1.5,5.9

6,10,44,18,19.1,0.398,2,5,0.333,0.8,2.3,0.398,0.7,0.9,2.8,0.3,2.5,0.8,0.3,0.4,0.9,1.8,5.5

6,11,57,0,17.1,0.354,1.8,5.1,0.351,1.3,3.6,0.354,0.2,0.3,2.6,0.2,2.5,1.1,0.5,0.1,0.9,1.5,5.1

6,12,11,0,13.1,0.333,1.9,5.7,0.324,1,3.1,0.333,0.1,0.4,1.5,0.1,1.5,1.4,0.4,0,1.2,1.3,4.9

6,13,66,0,15.7,0.579,1.9,3.3,0,0,0.579,0.9,1.4,4.7,1.9,2.8,0.6,0.4,0.3,0.5,1.7,4.8

6,14,39,0,15.2,0.364,1.6,4.4,0.266,0.6,2.4,0.364,0.8,0.8,1.3,0.2,1.1,0.9,0.6,0,0.5,0.9,4.6

6,15,9,0,9.7,0.414,1.3,3.2,0.429,0.7,1.6,0.414,1.2,1.2,0.2,0.1,0.1,0.7,0.2,0,0,0.4,4.6

6,16,20,1,12.2,0.402,1.9,4.6,0.3,0.3,1,0.402,0.5,0.8,3.4,1.1,2.4,1,0.4,0,0.8,0.6,4.5

6,17,3,0,3.3,0.0,0,0.3,0.0,0,0.3,0,0,0.3,0,0.3,0,0,0,0,0,0

7,0,56,38,32.9,0.427,6.7,15.6,0.346,1.6,4.7,0.427,3.1,4.2,6.7,1.5,5.2,1.7,0.9,0.5,1.4,2.4,18

7,1,15,9,25.3,0.421,5,11.9,0.414,2.4,5.8,0.421,1.5,1.8,2.4,0.4,2,6.1,1.1,0.4,2.6,1.9,13.9

7,2,80,66,28.2,0.458,5.4,11.7,0.0,0,0.1,0.458,3.1,4.6,8.7,2.7,6,1.1,0.6,0.7,2.2,2.7,13.8

7,3,81,38,26.3,0.466,4.5,9.6,0.2,0,0.2,0.466,4.3,5.2,3.1,0.6,2.6,5.2,0.7,0.1,2.2,1.1,13.3

7,4,36,34,29.6,0.385,4.9,12.8,0.265,1,3.8,0.385,2.4,2.8,2.7,0.4,2.3,7.1,0.9,0.3,2.9,2.5,13.3

7,5,67,15,27.8,0.4,3.9,9.9,0.403,1.8,4.4,0.4,2,2.4,2.6,0.4,2.3,3,0.7,0.3,1.2,2.3,11.6

7,6,31,31,32.1,0.528,3.7,7,0.0,0,0.1,0.528,1.7,2.6,9.7,3.2,6.5,1.5,0.9,1.2,1.3,2.8,9.1

7,7,72,65,29,0.399,3.1,7.7,0.379,1.2,3.2,0.399,1,1.3,3,0.5,2.6,3,0.9,0.1,1.1,1.5,8.3

7,8,37,10,18.9,0.456,3,6.5,0.0,0,0.1,0.456,1.8,3,4.3,2,2.2,0.5,0.4,0.5,1.4,2.4,7.8

7,9,40,29,24.3,0.462,2.7,5.9,0.347,0.4,1.2,0.462,1.6,2,3.9,1.2,2.7,0.8,0.8,0.4,1.1,2,7.4

7,10,44,18,21.5,0.425,3,7,0.275,0.6,2.1,0.425,0.4,0.6,2.8,0.6,2.2,0.8,0.8,0.6,1.1,1.8,6.9

7,11,21,0,19,0.378,2.4,6.4,0.25,0.7,2.7,0.378,0.7,0.9,4.2,1.1,3.1,1,0.5,0.5,0.5,2.1,6.2

7,12,54,15,17.3,0.374,2,5.4,0.37,0.6,1.7,0.374,1.3,1.7,2.6,0.7,1.9,1.6,0.6,0.1,1.2,1.2,5.9

7,13,70,16,16.9,0.598,1.9,3.1,0,0,0.598,1.6,2.3,2.7,1,1.7,0.4,0.3,0.6,1,2.8,5.3

7,14,39,8,15,0.458,2.1,4.6,0.3,0.2,0.8,0.458,0.7,0.9,2.2,0.2,1.9,0.5,0.2,0.2,0.7,1.9,5.2

7,15,14,3,13.4,0.492,2.1,4.2,0,0,0.492,0.9,1.9,2.7,1.1,1.6,0.1,0.5,0.2,0.4,1.4,5

7,16,40,13,19.1,0.402,1.9,4.7,0.284,0.7,2.4,0.402,0.3,0.3,3,0.4,2.6,1.1,0.6,0.7,0.4,1,4.7

7,17,26,1,15,0.325,1.6,4.8,0.289,0.5,1.7,0.325,0.3,0.5,1.8,0.3,1.6,0.8,0.3,0.1,0.6,1.3,4

7,18,4,1,16,0.286,1,3.5,0,0,0.286,1.3,1.5,2.8,1.5,1.3,0.3,0.5,0.8,0.5,3,3.3

8,0,51,51,30.5,0.469,6.9,14.6,0.399,1.4,3.6,0.469,3.4,3.8,3.7,0.9,2.9,5.4,1.1,0.4,3.1,2.2,18.5

8,1,65,65,33.1,0.403,6.5,16.1,0.341,1.4,4.1,0.403,2.8,4.2,6.3,1.9,4.4,2,0.8,0.7,1.4,2.5,17.2

8,2,13,0,24.2,0.391,4.5,11.6,0.246,1.2,4.7,0.391,2.5,2.9,3.5,0.5,3,2.7,1.1,0.2,2.3,2,12.7

8,3,25,25,31.4,0.514,4.6,8.9,0.0,0,0.2,0.514,1.7,2.6,11.5,4.4,7.1,1.7,1.4,0.7,1.8,2.5,10.8

8,4,63,31,29,0.412,3.6,8.7,0.321,0.7,2.2,0.412,2.7,3.4,5.1,1.6,3.5,1.8,1.3,0.3,1.8,2.4,10.6

8,5,41,4,24.5,0.398,3.4,8.6,0.419,0.6,1.5,0.398,3,3.6,3.1,0.5,2.6,5.2,0.7,0,2,1.5,10.5

8,6,60,25,23.7,0.439,3.2,7.4,0.0,0,0,0.439,1.8,3.2,6.5,3.1,3.4,0.5,0.5,1,1.4,2.2,8.2

8,7,35,7,26.2,0.351,2.5,7.1,0.396,1.6,4,0.351,1,1.2,2.9,0.3,2.6,2.2,0.7,0.5,1.3,2,7.5

8,8,51,51,25.1,0.433,2.8,6.4,0.362,1,2.7,0.433,0.7,1.1,2.7,0.2,2.5,2.4,0.7,0.1,1,1.3,7.2

8,9,65,35,20.6,0.403,2.6,6.3,0.315,0.8,2.6,0.403,1.1,1.7,3.5,1,2.5,1,0.6,0.3,1,1.8,7.1

8,10,26,5,17.5,0.4,2.3,5.8,0.333,0.5,1.4,0.4,1.6,2.3,2.7,0.4,2.3,1.2,0.5,0.2,1,1.1,6.7

8,11,25,11,24.3,0.403,2.8,7,0.091,0.1,0.9,0.403,0.8,1,2.4,0.6,1.8,3.7,0.4,0.1,1.7,1.3,6.6

8,12,2,0,29.5,0.417,2.5,6,0.5,1,2,0.417,0,1,3.5,0.5,3,1.5,1,0,1.5,3.5,6

8,13,54,0,15.3,0.455,1.9,4.3,0,0,0.455,1.5,2.2,3.3,1.2,2.2,0.4,0.4,0.4,1,2.1,5.4

8,14,24,7,15.1,0.5,1.2,2.3,0,0,0.5,1.4,2.3,2.3,1,1.3,0.3,0.2,0.5,1,2.3,3.7

8,15,5,3,19,0.292,1.4,4.8,0.364,0.8,2.2,0,0,1,0,1,1.4,0.4,0.2,1,1.6,3.6

8,16,28,9,11.9,0.527,1.4,2.6,0,0,0.527,0.8,1.5,2.6,0.7,1.9,0.3,0.4,0.2,0.6,2.1,3.5

8,17,21,1,11,0.354,1.1,3.1,0.238,0.2,1,0.354,0.4,0.6,2.5,1,1.6,0.3,0.3,0.1,0.2,0.8,2.9

8,18,21,0,14.2,0.353,0.9,2.4,0.438,0.3,0.8,0,0,1.7,0.3,1.3,1.4,0.1,0,1.2,1.5,2

8,19,2,0,6.5,0.4,1,2.5,0,0,0,0,2,1,1,1,0.5,0,0,0.5,2

8,20,6,0,13.8,0.158,0.5,3.2,0.5,0.2,0.3,0.158,0.3,1,2,0.5,1.5,0.7,0.5,0.7,0.3,1.2,1.5

9,0,59,59,34.7,0.452,8.2,18.1,0.391,1.8,4.7,0.452,4.2,4.9,3.7,0.6,3.1,5.9,1.5,0.4,3.2,2.5,22.5

9,1,61,48,28.8,0.412,5.5,13.4,0.31,1,3.3,0.412,2.6,3.5,2.4,0.4,2.1,3,1,0.3,2,1.9,14.7

9,2,25,25,36,0.478,5.5,11.6,0.0,0,0.2,0.478,3.1,4.1,14.4,5.5,8.9,3.4,1.5,0.6,1.8,2.7,14.1

9,3,82,82,31.3,0.488,4.8,9.7,0.0,0,0,0.488,2.2,3.5,9.4,3.7,5.7,1.3,0.7,0.9,1.5,2.9,11.7

9,4,65,13,21,0.415,3.9,9.4,0.384,1.9,5,0.415,1.4,1.6,2.7,0.4,2.3,1,0.8,0.3,1.1,2.1,11.2

9,5,38,17,25.9,0.439,3.8,8.7,0.371,1.4,3.8,0.439,1.4,1.6,3,0.5,2.5,1.6,0.8,0.1,0.9,1.1,10.4

9,6,82,82,31,0.41,3.7,9.1,0.315,0.8,2.7,0.41,2,2.5,3.9,0.9,3,1.6,1.3,0.4,1.6,2.4,10.3

9,7,39,1,18.4,0.457,3.9,8.6,0.2,0,0.1,0.457,2.2,2.8,5.1,1.8,3.3,0.7,0.4,0.7,1.2,2.3,10.2

9,8,77,55,26.3,0.438,3.2,7.3,0.0,0,0.1,0.438,1.6,2,5.7,2.1,3.6,1.2,0.5,0.9,1.2,3.3,7.9

9,9,25,11,18,0.401,3,7.5,0.316,0.7,2.3,0.401,1.1,1.6,1.3,0.3,1,2.6,0.5,0.1,1.5,1.3,7.8

9,10,49,12,23.1,0.507,2.9,5.7,0.0,0,0,0.507,1.4,1.7,2.5,0.6,1.9,3.6,0.8,0.6,1.2,2.1,7.2

9,11,46,3,20.1,0.34,1.8,5.4,0.344,1.2,3.5,0.34,0.6,0.8,1.3,0.1,1.2,1.8,0.7,0.1,0.7,1.9,5.4

9,12,20,0,12.9,0.346,1.4,3.9,0.368,0.4,1,0.346,1,1.3,1.4,0.2,1.3,1.9,0.3,0,0.7,0.9,4.1

9,13,43,1,11.7,0.394,1.5,3.7,0.329,0.6,1.8,0.394,0.5,1,2.7,0.5,2.2,0.7,0.6,0.3,0.5,1,4

9,14,50,0,17.1,0.392,1.4,3.6,0.299,0.4,1.3,0.392,0.2,0.4,2.9,0.8,2.1,3.3,0.8,0.3,1.2,2,3.4

9,15,18,1,10.8,0.367,1.2,3.3,0.0,0,0.1,0.367,0.8,1.3,1.6,0.6,1,0.4,0.2,0.2,0.3,1.7,3.2

9,16,32,0,10.4,0.402,1.3,3.3,0,0,0.402,0.3,0.5,2.4,1.2,1.3,0.3,0.3,0.2,0.3,0.8,3

9,17,9,0,10.1,0.357,1.1,3.1,0.0,0,0.3,0.357,0.2,0.7,1.4,0.6,0.9,0.6,0.2,0,0.6,1.2,2.4

9,18,7,0,11.3,0.25,0.6,2.3,0.0,0,0.7,0.25,0.3,0.3,0.3,0.1,0.1,1.3,0.4,0,0.9,0.6,1.4

10,0,71,71,35.2,0.43,7.5,17.4,0.358,1.7,4.8,0.43,4.1,4.8,3.6,0.7,2.9,6.1,1.5,0.3,2.7,2.3,20.8

10,1,70,24,29.6,0.433,6.1,14.2,0.368,1.3,3.6,0.433,2.3,3.4,2.8,0.5,2.3,3,0.9,0.2,2.2,2.2,15.9

10,2,40,40,33.8,0.417,5.3,12.7,0.315,1,3.2,0.417,2.8,3.6,5.1,1.5,3.6,2.5,1,0.1,1.4,1.5,14.3

10,3,27,25,29.8,0.468,5.1,11,0.448,1.7,3.9,0.468,1.5,1.9,7.7,1.6,6.1,2.4,0.5,1,2,3.1,13.5

10,4,82,82,31.6,0.477,4.4,9.3,0.0,0,0,0.477,2.9,4.1,9.2,3.3,5.9,0.9,0.5,0.4,1.3,2.3,11.7

10,5,51,34,19.4,0.435,3.5,8,0.393,1.6,4.1,0.435,1.3,1.5,2,0.4,1.7,1,0.9,0.3,0.9,2,9.9

